state,constituency,winner,party,gender,criminal cases,age,category,education,assets,liabilities,total electors,balance assets,total_cons_per_state,total_voters_per_state,total_voters_per_cons
Tamil Nadu,SIVAGANGA,0,IND,1,0,43.0,GENERAL,5,0.0,0.0,1552019,0.0,189,291486662,6
Tamil Nadu,SIVAGANGA,0,NTK,0,0,27.0,GENERAL,8,467200.0,42000.0,1552019,425200.0,189,291486662,6
Tamil Nadu,SIVAGANGA,0,MNM,1,0,46.0,GENERAL,6,19662950.0,4500000.0,1552019,15162950.0,189,291486662,6
Tamil Nadu,SIVAGANGA,0,IND,1,1,59.0,GENERAL,4,166000.0,0.0,1552019,166000.0,189,291486662,6
Bihar,SIWAN,1,JD(U),0,4,33.0,GENERAL,8,19325264.0,412511.0,1799551,18912753.0,218,384468939,6
Bihar,SIWAN,0,RJD,0,2,46.0,GENERAL,7,139078374.0,1000000.0,1799551,138078374.0,218,384468939,6
Bihar,SIWAN,0,CPI(ML)(L),1,12,54.0,GENERAL,1,8089901.0,0.0,1799551,8089901.0,218,384468939,6
Bihar,SIWAN,0,IND,1,0,43.0,GENERAL,5,0.0,0.0,1799551,0.0,218,384468939,6
Bihar,SIWAN,0,IND,1,2,46.0,GENERAL,6,1413078.0,219001.0,1799551,1194077.0,218,384468939,6
Bihar,SIWAN,0,IND,0,0,47.0,GENERAL,5,5146000.0,0.0,1799551,5146000.0,218,384468939,6
Maharashtra,SOLAPUR,1,BJP,1,0,63.0,SC,7,27870079.0,0.0,1851654,27870079.0,175,321123079,3
Maharashtra,SOLAPUR,0,INC,1,0,77.0,SC,7,380358711.0,4750000.0,1851654,375608711.0,175,321123079,3
Maharashtra,SOLAPUR,0,VBA,1,0,64.0,SC,7,58722916.0,0.0,1851654,58722916.0,175,321123079,3
Haryana,SONIPAT,1,BJP,1,0,62.0,GENERAL,7,235859266.0,0.0,1592611,235859266.0,41,73370373,4
Haryana,SONIPAT,0,INC,1,6,72.0,GENERAL,7,155261986.0,1440000.0,1592611,153821986.0,41,73370373,4
Haryana,SONIPAT,0,JNJP,1,1,28.0,GENERAL,6,531839302.0,113658582.0,1592611,418180720.0,41,73370373,4
Haryana,SONIPAT,0,LTSP,0,0,44.0,GENERAL,8,38202783.0,1495000.0,1592611,36707783.0,41,73370373,4
NCT OF Delhi,SOUTH DELHI,1,BJP,1,2,57.0,GENERAL,7,180052708.0,2038454.0,2067463,178014254.0,24,49380204,4
NCT OF Delhi,SOUTH DELHI,0,AAP,1,0,30.0,GENERAL,7,1647954.0,0.0,2067463,1647954.0,24,49380204,4
NCT OF Delhi,SOUTH DELHI,0,INC,1,0,33.0,GENERAL,7,121525000.0,31967000.0,2067463,89558000.0,24,49380204,4
NCT OF Delhi,SOUTH DELHI,0,BSP,1,0,52.0,SC,8,7797516.0,900000.0,2067463,6897516.0,24,49380204,4
Goa,SOUTH GOA,1,INC,1,0,73.0,GENERAL,7,79402232.0,0.0,579352,79402232.0,6,3408339,3
Goa,SOUTH GOA,0,BJP,1,0,52.0,GENERAL,7,14526550.0,0.0,579352,14526550.0,6,3408339,3
Goa,SOUTH GOA,0,AAP,1,1,56.0,GENERAL,7,9676888.0,0.0,579352,9676888.0,6,3408339,3
West Bengal,SRERAMPUR,1,AITC,1,0,62.0,GENERAL,7,175968902.0,5522403.0,1785472,170446499.0,173,288147109,4
West Bengal,SRERAMPUR,0,BJP,1,9,42.0,GENERAL,7,3523068.0,0.0,1785472,3523068.0,173,288147109,4
West Bengal,SRERAMPUR,0,CPI(M),1,0,44.0,GENERAL,7,289956.0,28000.0,1785472,261956.0,173,288147109,4
West Bengal,SRERAMPUR,0,INC,1,0,60.0,GENERAL,7,21640220.0,0.0,1785472,21640220.0,173,288147109,4
Andhra Pradesh,SRIKAKULAM,1,TDP,1,1,32.0,GENERAL,8,122791042.0,12000000.0,1553860,110791042.0,101,159256762,4
Andhra Pradesh,SRIKAKULAM,0,YSRCP,1,13,52.0,GENERAL,8,52821196.0,25848939.0,1553860,26972257.0,101,159256762,4
Andhra Pradesh,SRIKAKULAM,0,JnP,1,0,53.0,GENERAL,8,63385326.0,0.0,1553860,63385326.0,101,159256762,4
Andhra Pradesh,SRIKAKULAM,0,INC,1,0,53.0,GENERAL,8,12390000.0,3846000.0,1553860,8544000.0,101,159256762,4
Jammu & Kashmir,SRINAGAR,1,JKN,1,1,83.0,GENERAL,7,121904435.0,0.0,1294671,121904435.0,28,36030136,4
Jammu & Kashmir,SRINAGAR,0,PDP,1,0,58.0,GENERAL,6,12050000.0,0.0,1294671,12050000.0,28,36030136,4
Jammu & Kashmir,SRINAGAR,0,JPC,1,0,41.0,GENERAL,7,669198138.0,62371547.0,1294671,606826591.0,28,36030136,4
Jammu & Kashmir,SRINAGAR,0,BJP,1,1,43.0,GENERAL,6,45300000.0,3800000.0,1294671,41500000.0,28,36030136,4
Tamil Nadu,SRIPERUMBUDUR,1,DMK,1,0,77.0,GENERAL,7,208806446.0,0.0,2253448,208806446.0,189,291486662,5
Tamil Nadu,SRIPERUMBUDUR,0,PMK,1,0,49.0,GENERAL,8,442074321.0,65575554.0,2253448,376498767.0,189,291486662,5
Tamil Nadu,SRIPERUMBUDUR,0,MNM,1,1,46.0,GENERAL,7,29485700.0,500000.0,2253448,28985700.0,189,291486662,5
Tamil Nadu,SRIPERUMBUDUR,0,NTK,1,1,41.0,GENERAL,7,14923845.0,0.0,2253448,14923845.0,189,291486662,5
Tamil Nadu,SRIPERUMBUDUR,0,IND,1,0,59.0,GENERAL,8,160902964.0,50294342.0,2253448,110608622.0,189,291486662,5
Uttar Pradesh,SULTANPUR,1,BJP,0,0,62.0,GENERAL,6,556926451.0,11935800.0,1775196,544990651.0,251,458868319,4
Uttar Pradesh,SULTANPUR,0,BSP,1,6,43.0,GENERAL,8,106096052.0,0.0,1775196,106096052.0,251,458868319,4
Uttar Pradesh,SULTANPUR,0,INC,1,0,67.0,GENERAL,9,411199451.0,0.0,1775196,411199451.0,251,458868319,4
Uttar Pradesh,SULTANPUR,0,PSPL,0,5,42.0,GENERAL,6,18251000.0,676000.0,1775196,17575000.0,251,458868319,4
Odisha,SUNDARGARH,1,BJP,1,2,58.0,ST,5,74185014.0,12743330.0,1531525,61441684.0,73,112683114,4
Odisha,SUNDARGARH,0,BJD,0,0,39.0,ST,7,19117337.0,773540.0,1531525,18343797.0,73,112683114,4
Odisha,SUNDARGARH,0,INC,1,41,60.0,ST,6,901058.0,0.0,1531525,901058.0,73,112683114,4
Odisha,SUNDARGARH,0,IND,0,3,48.0,ST,4,6400.0,0.0,1531525,6400.0,73,112683114,4
Bihar,SUPAUL,1,JD(U),1,2,73.0,GENERAL,7,23441606.0,0.0,1690620,23441606.0,218,384468939,8
Bihar,SUPAUL,0,INC,0,5,46.0,GENERAL,6,119543561.0,17695194.0,1690620,101848367.0,218,384468939,8
Bihar,SUPAUL,0,IND,1,3,52.0,GENERAL,7,7370423.0,50000.0,1690620,7320423.0,218,384468939,8
Bihar,SUPAUL,0,IND,1,0,26.0,GENERAL,7,680000.0,0.0,1690620,680000.0,218,384468939,8
Bihar,SUPAUL,0,IND,1,0,50.0,GENERAL,7,7525000.0,0.0,1690620,7525000.0,218,384468939,8
Bihar,SUPAUL,0,IND,1,1,32.0,GENERAL,7,6850000.0,0.0,1690620,6850000.0,218,384468939,8
Bihar,SUPAUL,0,JHP,1,0,27.0,ST,6,2066100.0,0.0,1690620,2066100.0,218,384468939,8
Bihar,SUPAUL,0,IND,1,0,41.0,GENERAL,7,60808000.0,0.0,1690620,60808000.0,218,384468939,8
Gujarat,SURAT,1,BJP,0,0,58.0,GENERAL,7,23872876.0,0.0,1655704,23872876.0,69,119028011,2
Gujarat,SURAT,0,INC,1,0,45.0,GENERAL,3,19012482.0,3125964.0,1655704,15886518.0,69,119028011,2
Gujarat,SURENDRANAGAR,1,BJP,1,0,50.0,GENERAL,8,79084513.0,14822528.0,1849429,64261985.0,69,119028011,4
Gujarat,SURENDRANAGAR,0,INC,1,0,79.0,GENERAL,2,66558302.0,0.0,1849429,66558302.0,69,119028011,4
Gujarat,SURENDRANAGAR,0,BSP,1,0,35.0,SC,7,4536170.0,1131656.0,1849429,3404514.0,69,119028011,4
Gujarat,SURENDRANAGAR,0,IND,1,0,36.0,GENERAL,2,135000.0,0.0,1849429,135000.0,69,119028011,4
West Bengal,TAMLUK,1,AITC,1,1,42.0,GENERAL,7,37687867.0,8397501.0,1694646,29290366.0,173,288147109,4
West Bengal,TAMLUK,0,BJP,1,1,50.0,SC,3,1903590.0,0.0,1694646,1903590.0,173,288147109,4
West Bengal,TAMLUK,0,CPI(M),1,4,31.0,GENERAL,7,412438.0,0.0,1694646,412438.0,173,288147109,4
West Bengal,TAMLUK,0,INC,1,5,73.0,SC,9,2045953.0,0.0,1694646,2045953.0,173,288147109,4
Uttarakhand,TEHRI GARHWAL,1,BJP,0,0,68.0,GENERAL,6,1846640100.0,1350000000.0,1493543,496640100.0,14,22213158,3
Uttarakhand,TEHRI GARHWAL,0,INC,1,1,60.0,ST,7,94252961.0,9278744.0,1493543,84974217.0,14,22213158,3
Uttarakhand,TEHRI GARHWAL,0,IND,1,0,59.0,GENERAL,8,18029611.0,0.0,1493543,18029611.0,14,22213158,3
Tamil Nadu,TENKASI,1,DMK,1,1,44.0,SC,8,51360700.0,2896862.0,1492317,48463838.0,189,291486662,5
Tamil Nadu,TENKASI,0,AIADMK,1,9,66.0,SC,8,259584771.0,16220826.0,1492317,243363945.0,189,291486662,5
Tamil Nadu,TENKASI,0,IND,0,0,32.0,SC,8,4743888.0,484000.0,1492317,4259888.0,189,291486662,5
Tamil Nadu,TENKASI,0,NTK,1,3,32.0,SC,6,42385.0,0.0,1492317,42385.0,189,291486662,5
Tamil Nadu,TENKASI,0,MNM,1,0,44.0,SC,3,1096500.0,0.0,1492317,1096500.0,189,291486662,5
Assam,TEZPUR,1,BJP,1,0,41.0,GENERAL,7,14445139.0,0.0,1499639,14445139.0,44,68675245,3
Assam,TEZPUR,0,INC,1,0,60.0,GENERAL,8,82846198.0,0.0,1499639,82846198.0,44,68675245,3
Assam,TEZPUR,0,IND,1,0,68.0,GENERAL,7,4136542.0,100000.0,1499639,4036542.0,44,68675245,3
Maharashtra,THANE,1,SHS,1,9,57.0,GENERAL,6,181441465.0,54080733.0,2370903,127360732.0,175,321123079,3
Maharashtra,THANE,0,NCP,1,11,46.0,GENERAL,8,117277230.0,52183748.0,2370903,65093482.0,175,321123079,3
Maharashtra,THANE,0,VBA,1,0,47.0,GENERAL,1,47000.0,13097861.0,2370903,-13050861.0,175,321123079,3
Tamil Nadu,THANJAVUR,1,DMK,1,0,68.0,GENERAL,7,42452076.0,2368600.0,1461052,40083476.0,189,291486662,6
Tamil Nadu,THANJAVUR,0,TMC(M),1,0,52.0,GENERAL,7,152293009.0,30542133.0,1461052,121750876.0,189,291486662,6
Tamil Nadu,THANJAVUR,0,IND,1,3,62.0,GENERAL,8,649749591.0,363510252.0,1461052,286239339.0,189,291486662,6
Tamil Nadu,THANJAVUR,0,NTK,1,0,44.0,GENERAL,6,4857567.0,37000.0,1461052,4820567.0,189,291486662,6
Tamil Nadu,THANJAVUR,0,IND,1,0,63.0,GENERAL,8,8874369.0,776000.0,1461052,8098369.0,189,291486662,6
Tamil Nadu,THANJAVUR,0,MNM,1,0,53.0,GENERAL,8,9400851.0,1375452.0,1461052,8025399.0,189,291486662,6
Tamil Nadu,THENI,1,AIADMK,1,0,39.0,GENERAL,8,65803231.0,32734079.0,1561040,33069152.0,189,291486662,5
Tamil Nadu,THENI,0,INC,1,10,70.0,GENERAL,7,236241267.0,7450651.0,1561040,228790616.0,189,291486662,5
Tamil Nadu,THENI,0,IND,1,0,58.0,GENERAL,5,0.0,0.0,1561040,0.0,189,291486662,5
Tamil Nadu,THENI,0,NTK,1,0,59.0,GENERAL,7,18957000.0,0.0,1561040,18957000.0,189,291486662,5
Tamil Nadu,THENI,0,MNM,1,1,51.0,GENERAL,8,4730000.0,1375000.0,1561040,3355000.0,189,291486662,5
Tamil Nadu,THIRUVALLUR,1,INC,1,0,69.0,SC,9,24583769.0,0.0,1946870,24583769.0,189,291486662,6
Tamil Nadu,THIRUVALLUR,0,AIADMK,1,0,66.0,SC,7,22771385.0,1249867.0,1946870,21521518.0,189,291486662,6
Tamil Nadu,THIRUVALLUR,0,MNM,1,0,35.0,SC,8,19730000.0,0.0,1946870,19730000.0,189,291486662,6
Tamil Nadu,THIRUVALLUR,0,NTK,0,0,42.0,SC,7,310000.0,0.0,1946870,310000.0,189,291486662,6
Tamil Nadu,THIRUVALLUR,0,IND,1,0,43.0,SC,7,74387951.0,11197323.0,1946870,63190628.0,189,291486662,6
Tamil Nadu,THIRUVALLUR,0,BSP,1,0,48.0,SC,6,5200000.0,0.0,1946870,5200000.0,189,291486662,6
Kerala,THIRUVANANTHAPURAM,1,INC,1,2,63.0,GENERAL,9,350022585.0,0.0,1371427,350022585.0,63,82698658,3
Kerala,THIRUVANANTHAPURAM,0,BJP,1,2,66.0,GENERAL,7,1105732.0,0.0,1371427,1105732.0,63,82698658,3
Kerala,THIRUVANANTHAPURAM,0,CPI(M),1,1,76.0,GENERAL,7,9006945.0,1318000.0,1371427,7688945.0,63,82698658,3
Tamil Nadu,THOOTHUKKUDI,1,DMK,0,6,51.0,GENERAL,7,303373130.0,19290928.0,1427783,284082202.0,189,291486662,5
Tamil Nadu,THOOTHUKKUDI,0,BJP,0,0,57.0,GENERAL,7,109907600.0,10987000.0,1427783,98920600.0,189,291486662,5
Tamil Nadu,THOOTHUKKUDI,0,IND,1,1,52.0,GENERAL,9,78031419.0,4074230.0,1427783,73957189.0,189,291486662,5
Tamil Nadu,THOOTHUKKUDI,0,NTK,1,1,55.0,GENERAL,6,32936394.0,5000000.0,1427783,27936394.0,189,291486662,5
Tamil Nadu,THOOTHUKKUDI,0,MNM,1,0,59.0,GENERAL,8,17886890.0,0.0,1427783,17886890.0,189,291486662,5
Kerala,THRISSUR,1,INC,1,7,58.0,GENERAL,6,8609349.0,2978120.0,1337110,5631229.0,63,82698658,3
Kerala,THRISSUR,0,CPI(M),1,0,64.0,GENERAL,8,2884096.0,2150000.0,1337110,734096.0,63,82698658,3
Kerala,THRISSUR,0,BJP,1,1,60.0,GENERAL,8,101534170.0,6124303.0,1337110,95409867.0,63,82698658,3
Madhya Pradesh,TIKAMGARH,1,BJP,1,0,65.0,SC,9,21503766.0,1974216.0,1647399,19529550.0,93,165541098,3
Madhya Pradesh,TIKAMGARH,0,INC,0,0,47.0,SC,8,36507983.0,2500000.0,1647399,34007983.0,93,165541098,3
Madhya Pradesh,TIKAMGARH,0,SP,1,0,56.0,SC,7,8361117.0,8127000.0,1647399,234117.0,93,165541098,3
Tamil Nadu,TIRUCHIRAPPALLI,1,INC,1,0,69.0,GENERAL,8,32182184.0,40208.0,1508963,32141976.0,189,291486662,5
Tamil Nadu,TIRUCHIRAPPALLI,0,DMDK,1,0,70.0,GENERAL,7,27390154.0,0.0,1508963,27390154.0,189,291486662,5
Tamil Nadu,TIRUCHIRAPPALLI,0,IND,0,0,60.0,GENERAL,8,923876327.0,91182000.0,1508963,832694327.0,189,291486662,5
Tamil Nadu,TIRUCHIRAPPALLI,0,NTK,1,1,33.0,GENERAL,8,606116.0,403605.0,1508963,202511.0,189,291486662,5
Tamil Nadu,TIRUCHIRAPPALLI,0,MNM,1,0,53.0,GENERAL,7,10145000.0,567000.0,1508963,9578000.0,189,291486662,5
Tamil Nadu,TIRUNELVELI,1,DMK,1,4,54.0,GENERAL,4,232759237.0,46149049.0,1547800,186610188.0,189,291486662,5
Tamil Nadu,TIRUNELVELI,0,AIADMK,1,0,47.0,GENERAL,8,103479811.0,28531015.0,1547800,74948796.0,189,291486662,5
Tamil Nadu,TIRUNELVELI,0,IND,1,0,55.0,GENERAL,6,27226236.0,6091883.0,1547800,21134353.0,189,291486662,5
Tamil Nadu,TIRUNELVELI,0,NTK,0,0,41.0,GENERAL,7,4816687.0,279000.0,1547800,4537687.0,189,291486662,5
Tamil Nadu,TIRUNELVELI,0,MNM,1,0,53.0,GENERAL,8,101817799.0,0.0,1547800,101817799.0,189,291486662,5
Andhra Pradesh,TIRUPATI,1,YSRCP,1,0,63.0,SC,7,17426921.0,0.0,1650453,17426921.0,101,159256762,5
Andhra Pradesh,TIRUPATI,0,TDP,0,0,60.0,SC,9,94021818.0,0.0,1650453,94021818.0,101,159256762,5
Andhra Pradesh,TIRUPATI,0,INC,1,0,64.0,SC,7,22808300.0,2007093.0,1650453,20801207.0,101,159256762,5
Andhra Pradesh,TIRUPATI,0,BSP,1,0,52.0,SC,7,6045000.0,5279699.0,1650453,765301.0,101,159256762,5
Andhra Pradesh,TIRUPATI,0,BJP,1,0,44.0,SC,7,1702000.0,0.0,1650453,1702000.0,101,159256762,5
Tamil Nadu,TIRUPPUR,1,CPI(M),1,0,71.0,GENERAL,4,8035576.0,500000.0,1530014,7535576.0,189,291486662,5
Tamil Nadu,TIRUPPUR,0,AIADMK,1,0,56.0,GENERAL,4,93884772.0,10278297.0,1530014,83606475.0,189,291486662,5
Tamil Nadu,TIRUPPUR,0,MNM,1,0,46.0,GENERAL,4,51756996.0,41924988.0,1530014,9832008.0,189,291486662,5
Tamil Nadu,TIRUPPUR,0,IND,1,0,65.0,GENERAL,3,61558069.0,15537415.0,1530014,46020654.0,189,291486662,5
Tamil Nadu,TIRUPPUR,0,NTK,1,0,50.0,GENERAL,4,12862368.0,0.0,1530014,12862368.0,189,291486662,5
Tamil Nadu,TIRUVANNAMALAI,1,DMK,1,0,45.0,GENERAL,7,134897466.0,32243604.0,1473862,102653862.0,189,291486662,5
Tamil Nadu,TIRUVANNAMALAI,0,AIADMK,1,1,59.0,GENERAL,7,70403250.0,9887013.0,1473862,60516237.0,189,291486662,5
Tamil Nadu,TIRUVANNAMALAI,0,IND,1,0,47.0,GENERAL,4,510162944.0,172296311.0,1473862,337866633.0,189,291486662,5
Tamil Nadu,TIRUVANNAMALAI,0,NTK,1,0,41.0,GENERAL,8,10060000.0,850000.0,1473862,9210000.0,189,291486662,5
Tamil Nadu,TIRUVANNAMALAI,0,MNM,1,0,44.0,GENERAL,5,2128322.0,505039.0,1473862,1623283.0,189,291486662,5
Rajasthan,TONK-SAWAI MADHOPUR,1,BJP,1,0,61.0,GENERAL,6,1233802420.0,0.0,1945992,1233802420.0,74,144688084,3
Rajasthan,TONK-SAWAI MADHOPUR,0,INC,1,0,75.0,ST,8,46640598.0,0.0,1945992,46640598.0,74,144688084,3
Rajasthan,TONK-SAWAI MADHOPUR,0,BSP,1,0,30.0,SC,7,163853.0,0.0,1945992,163853.0,74,144688084,3
Tripura,TRIPURA EAST,1,BJP,1,0,43.0,ST,8,1948315.0,0.0,1261861,1948315.0,8,10458872,4
Tripura,TRIPURA EAST,0,INC,0,0,50.0,ST,8,69244661.0,576370.0,1261861,68668291.0,8,10458872,4
Tripura,TRIPURA EAST,0,CPI(M),1,1,60.0,ST,4,22751748.0,1120000.0,1261861,21631748.0,8,10458872,4
Tripura,TRIPURA EAST,0,IPFT,1,0,76.0,ST,7,12289807.0,0.0,1261861,12289807.0,8,10458872,4
Tripura,TRIPURA WEST,1,BJP,0,0,50.0,GENERAL,7,642398.0,0.0,1352857,642398.0,8,10458872,4
Tripura,TRIPURA WEST,0,INC,1,1,58.0,GENERAL,7,5678249.0,0.0,1352857,5678249.0,8,10458872,4
Tripura,TRIPURA WEST,0,CPI(M),1,0,62.0,GENERAL,8,27948486.0,0.0,1352857,27948486.0,8,10458872,4
Tripura,TRIPURA WEST,0,IPFT,1,0,42.0,ST,7,3460085.0,0.0,1352857,3460085.0,8,10458872,4
Karnataka,TUMKUR,1,BJP,1,0,78.0,GENERAL,7,510779150.0,113844867.0,1608545,396934283.0,72,131214920,3
Karnataka,TUMKUR,0,JD(S),1,0,86.0,GENERAL,5,60084453.0,9798283.0,1608545,50286170.0,72,131214920,3
Karnataka,TUMKUR,0,CPI(M),1,0,74.0,GENERAL,5,985119.0,0.0,1608545,985119.0,72,131214920,3
Meghalaya,TURA,1,NPEP,0,0,38.0,ST,8,29406813.0,0.0,716990,29406813.0,6,5744388,3
Meghalaya,TURA,0,INC,1,0,53.0,ST,7,136735735.0,3408159.0,716990,133327576.0,6,5744388,3
Meghalaya,TURA,0,BJP,1,0,55.0,ST,5,1025030.0,0.0,716990,1025030.0,6,5744388,3
Rajasthan,UDAIPUR,1,BJP,1,0,54.0,ST,8,48196946.0,15602872.0,2069559,32594074.0,74,144688084,5
Rajasthan,UDAIPUR,0,INC,1,0,59.0,ST,7,32075616.0,4127647.0,2069559,27947969.0,74,144688084,5
Rajasthan,UDAIPUR,0,BTP,1,0,65.0,ST,8,10682700.0,0.0,2069559,10682700.0,74,144688084,5
Rajasthan,UDAIPUR,0,CPI(M),1,0,51.0,ST,7,330700.0,0.0,2069559,330700.0,74,144688084,5
Rajasthan,UDAIPUR,0,BSP,1,0,53.0,ST,4,1112508.0,85000.0,2069559,1027508.0,74,144688084,5
Jammu & Kashmir,UDHAMPUR,1,BJP,1,0,62.0,GENERAL,8,70827203.0,0.0,1685816,70827203.0,28,36030136,5
Jammu & Kashmir,UDHAMPUR,0,INC,1,0,54.0,GENERAL,5,360230337.0,4800765.0,1685816,355429572.0,28,36030136,5
Jammu & Kashmir,UDHAMPUR,0,JKNPP,1,3,59.0,GENERAL,8,11936017.0,2500000.0,1685816,9436017.0,28,36030136,5
Jammu & Kashmir,UDHAMPUR,0,DSSP,1,0,60.0,GENERAL,7,20355810.0,1950000.0,1685816,18405810.0,28,36030136,5
Jammu & Kashmir,UDHAMPUR,0,BSP,1,0,62.0,SC,7,29125108.0,0.0,1685816,29125108.0,28,36030136,5
Karnataka,UDUPI CHIKMAGALUR,1,BJP,0,3,52.0,GENERAL,8,104872668.0,49936840.0,1513806,54935828.0,72,131214920,3
Karnataka,UDUPI CHIKMAGALUR,0,JD(S),1,1,50.0,GENERAL,6,990739778.0,21813972.0,1513806,968925806.0,72,131214920,3
Karnataka,UDUPI CHIKMAGALUR,0,BSP,1,1,43.0,SC,7,4994000.0,0.0,1513806,4994000.0,72,131214920,3
Bihar,UJIARPUR,1,BJP,1,3,53.0,GENERAL,7,187007570.0,357561.0,1612300,186650009.0,218,384468939,8
Bihar,UJIARPUR,0,BLSP,1,5,56.0,GENERAL,8,24441520.0,1358960.0,1612300,23082560.0,218,384468939,8
Bihar,UJIARPUR,0,CPI(M),1,3,49.0,GENERAL,8,9481398.0,50000.0,1612300,9431398.0,218,384468939,8
Bihar,UJIARPUR,0,IND,0,2,31.0,GENERAL,6,2561450.0,350000.0,1612300,2211450.0,218,384468939,8
Bihar,UJIARPUR,0,IND,1,0,51.0,GENERAL,4,121000.0,0.0,1612300,121000.0,218,384468939,8
Bihar,UJIARPUR,0,IND,1,1,42.0,GENERAL,4,2938263.0,513600.0,1612300,2424663.0,218,384468939,8
Bihar,UJIARPUR,0,RSPSR,1,0,64.0,GENERAL,9,4315459.0,1127000.0,1612300,3188459.0,218,384468939,8
Bihar,UJIARPUR,0,BSP,1,0,41.0,GENERAL,8,7696000.0,980000.0,1612300,6716000.0,218,384468939,8
Madhya Pradesh,UJJAIN,1,BJP,1,0,47.0,SC,6,26417937.0,3203766.0,1661229,23214171.0,93,165541098,2
Madhya Pradesh,UJJAIN,0,INC,1,1,56.0,SC,2,2181243.0,1785483.0,1661229,395760.0,93,165541098,2
West Bengal,ULUBERIA,1,AITC,0,0,57.0,GENERAL,7,28351569.0,5322615.0,1614988,23028954.0,173,288147109,4
West Bengal,ULUBERIA,0,BJP,1,2,56.0,GENERAL,7,246933.0,0.0,1614988,246933.0,173,288147109,4
West Bengal,ULUBERIA,0,CPI(M),0,0,58.0,GENERAL,9,12578736.0,2876353.0,1614988,9702383.0,173,288147109,4
West Bengal,ULUBERIA,0,INC,0,0,40.0,GENERAL,8,5400000.0,0.0,1614988,5400000.0,173,288147109,4
Uttar Pradesh,UNNAO,1,BJP,1,4,63.0,GENERAL,9,40886941.0,699025.0,2191465,40187916.0,251,458868319,3
Uttar Pradesh,UNNAO,0,SP,1,2,61.0,GENERAL,4,458367272.0,2074764.0,2191465,456292508.0,251,458868319,3
Uttar Pradesh,UNNAO,0,INC,0,1,61.0,GENERAL,7,816046184.0,96675048.0,2191465,719371136.0,251,458868319,3
Karnataka,UTTARA KANNADA,1,BJP,1,4,51.0,GENERAL,6,84755455.0,41016655.0,1556599,43738800.0,72,131214920,2
Karnataka,UTTARA KANNADA,0,JD(S),1,1,39.0,GENERAL,8,721916901.0,23800806.0,1556599,698116095.0,72,131214920,2
Kerala,VADAKARA,1,INC,1,3,62.0,GENERAL,7,114379340.0,0.0,1288926,114379340.0,63,82698658,3
Kerala,VADAKARA,0,CPI(M),1,10,66.0,GENERAL,4,9072440.0,620213.0,1288926,8452227.0,63,82698658,3
Kerala,VADAKARA,0,BJP,1,2,43.0,GENERAL,7,3530403.0,1754758.0,1288926,1775645.0,63,82698658,3
Gujarat,VADODARA,1,BJP,0,0,56.0,GENERAL,6,29426428.0,0.0,1794896,29426428.0,69,119028011,2
Gujarat,VADODARA,0,INC,1,1,44.0,GENERAL,7,31042006.0,10938685.0,1794896,20103321.0,69,119028011,2
Bihar,VAISHALI,1,LJP,0,2,48.0,GENERAL,4,337284632.0,112089220.0,1735983,225195412.0,218,384468939,7
Bihar,VAISHALI,0,RJD,1,2,72.0,GENERAL,9,7857367.0,984703.0,1735983,6872664.0,218,384468939,7
Bihar,VAISHALI,0,IND,0,0,26.0,GENERAL,3,5396670.0,680000.0,1735983,4716670.0,218,384468939,7
Bihar,VAISHALI,0,IND,1,0,36.0,GENERAL,7,1595000.0,0.0,1735983,1595000.0,218,384468939,7
Bihar,VAISHALI,0,IND,0,0,37.0,GENERAL,5,0.0,0.0,1735983,0.0,218,384468939,7
Bihar,VAISHALI,0,BSP,1,4,46.0,GENERAL,6,7073515.0,104766.0,1735983,6968749.0,218,384468939,7
Bihar,VAISHALI,0,IND,1,1,46.0,GENERAL,7,25076000.0,200000.0,1735983,24876000.0,218,384468939,7
Bihar,VALMIKI NAGAR,1,JD(U),1,4,62.0,GENERAL,4,17934888.0,2915945.0,1665502,15018943.0,218,384468939,6
Bihar,VALMIKI NAGAR,0,INC,1,0,32.0,GENERAL,7,21470456.0,1728000.0,1665502,19742456.0,218,384468939,6
Bihar,VALMIKI NAGAR,0,BSP,1,1,42.0,GENERAL,7,569431975.0,2409792.0,1665502,567022183.0,218,384468939,6
Bihar,VALMIKI NAGAR,0,IND,1,0,54.0,GENERAL,5,4645464.0,0.0,1665502,4645464.0,218,384468939,6
Bihar,VALMIKI NAGAR,0,RAHIS,1,0,35.0,GENERAL,3,15516300.0,765000.0,1665502,14751300.0,218,384468939,6
Bihar,VALMIKI NAGAR,0,SHS,0,2,38.0,GENERAL,8,41780000.0,100000.0,1665502,41680000.0,218,384468939,6
Gujarat,VALSAD,1,BJP,1,0,69.0,ST,7,68239480.0,0.0,1671030,68239480.0,69,119028011,3
Gujarat,VALSAD,0,INC,1,1,54.0,ST,3,6611455.0,0.0,1671030,6611455.0,69,119028011,3
Gujarat,VALSAD,0,BSP,1,0,54.0,ST,4,2650000.0,0.0,1671030,2650000.0,69,119028011,3
Uttar Pradesh,VARANASI,1,BJP,1,0,68.0,GENERAL,8,25136119.0,0.0,1856791,25136119.0,251,458868319,3
Uttar Pradesh,VARANASI,0,SP,0,0,47.0,GENERAL,7,12600000.0,788131.0,1856791,11811869.0,251,458868319,3
Uttar Pradesh,VARANASI,0,INC,1,8,49.0,GENERAL,7,13970015.0,0.0,1856791,13970015.0,251,458868319,3
